Document,router_label,reason,word_count,char_count,sentence_count,avg_word_length,language,readability,vocabulary_richness,special_char_ratio,number_ratio,punctuation_density,capital_ratio,has_email,has_phone,proper_noun_ratio,tfidf_confidence,tfidf_prediction,tfidf_success,tfidf_latency,transformer_confidence,transformer_prediction,transformer_success,transformer_latency
save oracle error save error hello get attached error when try save submit for last week december could you please investigate or advise issue thank you,1,Rich vocabulary (0.81),26,152,1,5.846153846153846,en,47.037307692307735,0.8076923076923077,0.0,0.0,0.0,0.0,0,0,0.0,0.971047753295536,HR Support,True,2.087758,0.0,error,False,0.0
request to create a new set of users for project create users hi please log tickets requests bellow thank much best wishes engineer thursday pm create users hi please create by users user rights comments record issues cannot other issues logged by other users record issues cannot other issues logged by other users record issues cannot other issues logged by other users record issues cannot other issues logged by other users record issues cannot other issues logged by other users issues logged by questions please let regards head testing hi please create by users user rights comments record issues cannot other issues logged by other users record issues cannot other issues logged by other users record issues cannot other issues logged by other users record issues cannot other issues logged by other users issues logged by questions please let regards head testing hi please create by users user rights comments record issues cannot other issues logged by other users record issues cannot other issues logged by other users record issues cannot other issues logged by other users record issues cannot other issues logged by other users record issues cannot other issues logged by other users record issues cannot other issues logged by other users issues logged by questions please let regards head testing,1,Low TF-IDF confidence (0.74); Long text (213 words); Complex text (readability: -151.6),213,1314,1,6.169014084507042,en,-151.55154929577463,0.17370892018779344,0.0,0.0,0.0,0.0,0,0,0.0,0.7399373107065894,Access,True,2.097193,0.0,error,False,0.0
visual studio license expired sent tuesday vs license expired hello visual studio license expired need be renewed order work current thank you developer en sent tuesday re visual studio license expired hello please be informed visual studio subscription assigned you activate subscription please create personal with same name your work address activate visual studio tool please go settings sign with your personal please kindly let know if further assistance needed best regards analyst,1,Complex text (readability: -26.0),73,488,1,6.684931506849315,en,-26.029863013698616,0.6164383561643836,0.0,0.0,0.0,0.0,0,0,0.0,0.9901444974667484,Access,True,2.096807,0.0,error,False,0.0
investigation of report difference pm imports finished hello please log tickets imports investigation report difference kind regards application developer pm re imports finished hello currently investigate by difference reports by imports comeback updates kind regards application developer re imports finished thanks generally looks few exceptions please advise took extracts regarding days issue highlighted friday regarding submitted by employees observation these report compare report utilization posted by these guys seems consistent periods think regards imports finished imports kind regards application developer,1,Complex text (readability: -60.5),80,621,1,7.7625,en,-60.484999999999985,0.5875,0.0,0.0,0.0,0.0,0,0,0.0,0.7515942199927204,Hardware,True,2.082201,0.0,error,False,0.0
am academy wednesday pm re academy hi thank sorry late tuesday december academy hello apologize getting back late order make understand please bellow shared mailbox added additional mailbox under personal mailbox come separate mailbox users added clients which come personal mailbox users owners kindly let which two also note lists accessed inside by default please also let allow members mails looking forward hearing thank best regards analyst ext hub thursday december pm academy hi please create academy mailing contain engineering anyone subscribe possible thank head,1,Complex text (readability: -43.7); Rich vocabulary (0.73),85,573,1,6.741176470588235,en,-43.663529411764685,0.7294117647058823,0.0,0.0,0.0,0.0,0,0,0.0,0.9567134792906256,Storage,True,2.103972,0.0,error,False,0.0
second monitor turns black video signal is lost few days ago changed desktop with laptop had desktop monitors one them remained second screen for laptop but seems work fine while working second monitor turns black turn off also message displayed for few seconds if video signal lost monitor connected laptop via cable,1,Complex text (readability: 15.8); Rich vocabulary (0.73),52,317,1,6.096153846153846,en,15.766538461538488,0.7307692307692307,0.0,0.0,0.0,0.0,0,0,0.0,0.9940056569493431,Hardware,True,2.062992,0.0,error,False,0.0
replace cable replace cable hello please open ticket assign she noticed issues with image quality her monitor after replacing cable image quality returned normal thank you engineer ext en,1,Complex text (readability: 17.0); Rich vocabulary (0.83),29,187,1,6.448275862068965,en,16.951724137931052,0.8275862068965517,0.0,0.0,0.0,0.0,0,0,0.0,0.9004540056924011,Hardware,True,2.097031,0.0,error,False,0.0
oracle error sent wednesday error pot status error sa print screen manager en,1,Unsupported language (nl); Rich vocabulary (0.85),13,77,1,5.923076923076923,nl,50.470769230769264,0.8461538461538461,0.0,0.0,0.0,0.0,0,0,0.0,0.9730938409496044,HR Support,True,2.075261,0.0,error,False,0.0
connection issues with servers sent tuesday february connection issues with servers dear trying connect following servers but with success server works fine located could you have look if you please other colleagues also encounter problem thanks engineer,1,Complex text (readability: 18.4); Rich vocabulary (0.81),37,254,1,6.864864864864865,en,18.37189189189189,0.8108108108108109,0.0,0.0,0.0,0.0,0,0,0.0,0.9855083239950007,Hardware,True,2.069942,0.0,error,False,0.0
critical alert sent saturday july critical alert following alert occurred status active description tape failed recovery hardware cannot be completed could find valid recovery point disk,1,Low TF-IDF confidence (0.56); Complex text (readability: 11.2); Rich vocabulary (0.85),26,186,1,7.153846153846154,en,11.245000000000033,0.8461538461538461,0.0,0.0,0.0,0.0,0,0,0.0,0.5569939715838371,Hardware,True,2.071716,0.0,error,False,0.0
oracle approvals sent monday approvals hi currently assigned line manager but unable submitted for approval have confirmation seen them being sent her for approval can you please investigate let know if additional details needed note attached screen capture latest actions required none relating th week need approve best regards senior tester master,1,Complex text (readability: -5.4); Rich vocabulary (0.92),52,350,1,6.730769230769231,en,-5.383461538461518,0.9230769230769231,0.0,0.0,0.0,0.0,0,0,0.0,0.9442192988698709,Miscellaneous,True,2.110867,0.0,error,False,0.0
hr upgrade sent thursday july upgrade hello could you please open ticket upgrade tool version best regards engineer managed en information confidential be legally privileged intended solely for addressee any opinions expressed mine necessarily represent opinions,1,Complex text (readability: -6.0); Rich vocabulary (0.92),36,262,1,7.277777777777778,en,-5.954999999999984,0.9166666666666666,0.0,0.0,0.0,0.0,0,0,0.0,0.901987214127289,Administrative rights,True,2.113021,0.0,error,False,0.0
downtime notification form tuesday march pm downtime form hi please communication per form possible please communication per schedule today thursday hrs thanks kind regards officer,1,Complex text (readability: 15.6); Rich vocabulary (0.76),25,180,1,7.2,en,15.644000000000034,0.76,0.0,0.0,0.0,0.0,0,0,0.0,0.8079183305108192,Hardware,True,2.081724,0.0,error,False,0.0
to project tudor hi please mirroring resources thank application discipline lead,1,Low TF-IDF confidence (0.61); Complex text (readability: 26.5); Rich vocabulary (1.00),11,80,1,7.2727272727272725,en,26.470000000000027,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.6125785709680971,Internal Project,True,2.097521,0.0,error,False,0.0
leavers service now please close accounts tower,1,Low TF-IDF confidence (0.68); Rich vocabulary (1.00),7,47,1,6.714285714285714,en,78.87285714285717,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.6818103256068695,Miscellaneous,True,2.097593,0.0,error,False,0.0
for on mobile possible tuesday pm mobile possible hi possible mobile phone available app enable join calls via phone re thank program,1,Rich vocabulary (0.77),22,133,1,6.045454545454546,fr,30.686818181818182,0.7727272727272727,0.0,0.0,0.0,0.0,0,0,0.0,0.9827491742836522,Hardware,True,2.09938,0.0,error,False,0.0
owner pm owner hello ask responsible section thanks kind regards mobility officer,1,Complex text (readability: 11.4); Rich vocabulary (0.92),12,81,1,6.75,en,11.355000000000018,0.9166666666666666,0.0,0.0,0.0,0.0,0,0,0.0,0.8844391042690749,Miscellaneous,True,2.105511,0.0,error,False,0.0
hosting code hosting code hi regarding source control hosting how much take repository cost how much thanks regards,1,Low TF-IDF confidence (0.67); Rich vocabulary (0.72),18,115,1,6.388888888888889,en,52.265000000000015,0.7222222222222222,0.0,0.0,0.0,0.0,0,0,0.0,0.6686331642204381,Access,True,2.102683,0.0,error,False,0.0
oracle sent tuesday october hi sent be approved by today when she tried access them were blank could you please check what wrong thank you communication specialist,1,Low TF-IDF confidence (0.47); Rich vocabulary (0.93),27,163,1,6.037037037037037,en,50.96333333333334,0.9259259259259259,0.0,0.0,0.0,0.0,0,0,0.0,0.4741011206099742,HR Support,True,2.097947,0.0,error,False,0.0
new starter date hello please fill starter form hopefully he his activity st thanks,1,Rich vocabulary (0.93),14,83,1,5.928571428571429,en,59.68214285714288,0.9285714285714286,0.0,0.0,0.0,0.0,0,0,0.0,0.9930859644891978,HR Support,True,2.080265,0.0,error,False,0.0
opportunity pending approval tuesday pm opportunity pending hi please opportunity pending fully approved thank best regards programme portfolio officer,1,Complex text (readability: -21.7); Rich vocabulary (0.79),19,151,1,7.947368421052632,en,-21.7236842105263,0.7894736842105263,0.0,0.0,0.0,0.0,0,0,0.0,0.9540137956344378,Miscellaneous,True,2.084388,0.0,error,False,0.0
please check tv from meeting room tuesday pm please tv meeting room dear sir madam kindly tv room subject checked thank phone,1,Rich vocabulary (0.73),22,125,1,5.681818181818182,en,61.45045454545455,0.7272727272727273,0.0,0.0,0.0,0.0,0,0,0.0,0.9903039071244779,Hardware,True,2.082896,0.0,error,False,0.0
access to confluence pm hello dears please view confluence referenced thank,1,Rich vocabulary (0.91),11,75,1,6.818181818181818,en,41.8518181818182,0.9090909090909091,0.0,0.0,0.0,0.0,0,0,0.0,0.9978898498706703,Access,True,2.102778,0.0,error,False,0.0
faulty notifications flow requested item warning for faulty flow requested item warning hello kindly amend reach thanks leader mobile wednesday december pm requested item warning close breaching please advised close breaching reference number summary script extract site files priority resolution target date assigned engineer please,1,Complex text (readability: -9.9); Rich vocabulary (0.76),45,333,1,7.4,en,-9.919999999999959,0.7555555555555555,0.0,0.0,0.0,0.0,0,0,0.0,0.9264082448631716,Miscellaneous,True,2.066906,0.0,error,False,0.0
new purchase po wednesday july pm purchase po dear purchased has please log allocation please take consideration mandatory receipts section order receive item ordered how video please explorer kind regards administrator,1,Complex text (readability: 6.2); Rich vocabulary (0.87),31,219,1,7.064516129032258,en,6.170000000000016,0.8709677419354839,0.0,0.0,0.0,0.0,0,0,0.0,0.9823177350164638,Purchase,True,2.097973,0.0,error,False,0.0
access to ops wireless network wireless hello please provide wireless allows remote client allow haven needed quite ad radius authentication work thanks head infrastructure,1,Complex text (readability: 20.3); Rich vocabulary (0.92),24,172,1,7.166666666666667,en,20.325000000000017,0.9166666666666666,0.0,0.0,0.0,0.0,0,0,0.0,0.8963287236310192,Hardware,True,2.086746,0.0,error,False,0.0
wants to access resources write access friday march pm wants resources please write file justification update file thanks accept decline,1,Rich vocabulary (0.75),20,136,1,6.8,en,38.48500000000004,0.75,0.0,0.0,0.0,0.0,0,0,0.0,0.8706623853649067,Storage,True,2.092705,0.0,error,False,0.0
please provide access to wednesday february pm please provide hi please give thank,1,Rich vocabulary (0.77),13,82,1,6.3076923076923075,en,56.97846153846157,0.7692307692307693,0.0,0.0,0.0,0.0,0,0,0.0,0.9529875398193841,HR Support,True,2.081449,0.0,error,False,0.0
connection issues on the network with the assigned and address connection issues with assigned address hi facing connection issues number en tried changing cable switch with working ones works for colleagues machine still luck problem must be with address if change works can you please assist further thank you,1,Complex text (readability: 29.3); Rich vocabulary (0.73),49,311,1,6.346938775510204,en,29.336734693877588,0.7346938775510204,0.0,0.0,0.0,0.0,0,0,0.0,0.9449524548244949,Hardware,True,2.076391,0.0,error,False,0.0
access to hosting and net friday february pm hosting hi guys please provide hosting thank application engineer,1,Low TF-IDF confidence (0.63); Rich vocabulary (0.88),17,110,1,6.470588235294118,en,30.332941176470626,0.8823529411764706,0.0,0.0,0.0,0.0,0,0,0.0,0.625681873862495,HR Support,True,2.086443,0.0,error,False,0.0
add to approval flow for intra tuesday pm flow hi please add intra code flow thank,1,Rich vocabulary (0.75),16,82,1,5.125,en,74.27000000000001,0.75,0.0,0.0,0.0,0.0,0,0,0.0,0.9772525915463754,Miscellaneous,True,2.071911,0.0,error,False,0.0
laptop open sent tuesday february laptop open hello please log ticket for below request since morning cannot open laptop even if plugged seem be charging can someone please help with thanks,1,Rich vocabulary (0.84),31,189,1,6.096774193548387,en,38.91838709677421,0.8387096774193549,0.0,0.0,0.0,0.0,0,0,0.0,0.9682432262412697,Hardware,True,2.107315,0.0,error,False,0.0
lost badge lost badge hello please disable badge lost assign one best regards,0,"Default to TF-IDF (simple, confident case)",13,77,1,5.923076923076923,en,76.50153846153849,0.6923076923076923,0.0,0.0,0.0,0.0,0,0,0.0,0.9371553096614369,Access,True,2.103865,0.0,error,False,0.0
project access hi please help please thank tuesday december pm hi please urgently give roles same ones thanks,1,Low TF-IDF confidence (0.52); Rich vocabulary (0.83),18,109,1,6.055555555555555,en,66.36500000000001,0.8333333333333334,0.0,0.0,0.0,0.0,0,0,0.0,0.5227405843412828,HR Support,True,2.095821,0.0,error,False,0.0
git repository for com project re repository client git repository name required type role leader role best regards test consultant mob zone tuesday re repository hi please provide completed form order proceed find thanks analyst ext git repository hi please create git repository best regards test consultant mob zone,1,Complex text (readability: -3.5),49,318,1,6.489795918367347,en,-3.467346938775478,0.6326530612244898,0.0,0.0,0.0,0.0,0,0,0.0,0.99353874877003,Access,True,2.097343,0.0,error,False,0.0
git account november pm git hi please create named git ad him migration git out code orchestration let credentials kind regards technical consultant,1,Rich vocabulary (0.87),23,148,1,6.434782608695652,en,36.35956521739132,0.8695652173913043,0.0,0.0,0.0,0.0,0,0,0.0,0.9917979010439743,Access,True,2.099285,0.0,error,False,0.0
documentation documentation hi documentation regards order help complete made please provide thanks regards north,1,Low TF-IDF confidence (0.58); Complex text (readability: 5.3); Rich vocabulary (0.79),14,113,1,8.071428571428571,en,5.296428571428578,0.7857142857142857,0.0,0.0,0.0,0.0,0,0,0.0,0.5845801118116081,Storage,True,2.105485,0.0,error,False,0.0
failed sent friday november failed dear external networks via forefront failing cannot notebook either even being potentially locked or disabled worst case scenario was hijacked please investigate advise kind regards,1,Complex text (readability: 12.8); Rich vocabulary (0.97),30,216,1,7.2,en,12.825000000000017,0.9666666666666667,0.0,0.0,0.0,0.0,0,0,0.0,0.8819950595555571,Hardware,True,2.087012,0.0,error,False,0.0
access card tuesday february pm card si ca card,1,Unsupported language (ca); Rich vocabulary (0.78),9,47,1,5.222222222222222,ca,56.70000000000002,0.7777777777777778,0.0,0.0,0.0,0.0,0,0,0.0,0.9956478058910658,Access,True,2.10554,0.0,error,False,0.0
access issues new folders sent friday re access issues folders hi have access you correct after almost weeks being able work with file explorer best regards officer en registered st floor registration vat value sent friday re access issues folders hello please be informed our was changed one we checked you have permissions best regards engineer sent monday december access issues folders hi cannot access following folders using file explorer get below error accounts libraries accounts libraries accounts libraries can you please help with issue best regards officer en registered st floor registration vat value,1,Complex text (readability: -37.4),95,615,1,6.473684210526316,en,-37.417368421052615,0.5789473684210527,0.0,0.0,0.0,0.0,0,0,0.0,0.8445188903122233,Hardware,True,2.117127,0.0,error,False,0.0
confluence access july pm confluence hi link confluence fin title thank,1,Rich vocabulary (0.82),11,71,1,6.454545454545454,en,34.160909090909115,0.8181818181818182,0.0,0.0,0.0,0.0,0,0,0.0,0.9984506996580389,Access,True,2.097921,0.0,error,False,0.0
issues priority issues multiple incidents logging request hi please log individual incident non per below spreadsheet please also mention each ticket summary corresponding priority above spreadsheet teams know ticket handle after successfully logging tickets please fill corresponding incident number aforementioned spreadsheet thanks kind regards officer,1,Complex text (readability: -23.1); Rich vocabulary (0.78),45,355,1,7.888888888888889,en,-23.079999999999956,0.7777777777777778,0.0,0.0,0.0,0.0,0,0,0.0,0.7892972448487374,Miscellaneous,True,2.089163,0.0,error,False,0.0
dial out issue incident raise hello dear please log incident assign able dial out using slough using his desktop client thank you for your help kind regards infrastructure manager ext,1,Rich vocabulary (0.87),30,183,1,6.1,en,35.38500000000002,0.8666666666666667,0.0,0.0,0.0,0.0,0,0,0.0,0.7669872413997567,Hardware,True,2.070401,0.0,error,False,0.0
service now user account user,1,Rich vocabulary (0.80),5,29,1,5.8,en,49.48000000000002,0.8,0.0,0.0,0.0,0.0,0,0,0.0,0.9930590243227873,Access,True,2.077956,0.0,error,False,0.0
access wednesday march hi please give add her member git repository best regards architect,1,Rich vocabulary (1.00),14,90,1,6.428571428571429,en,47.59642857142859,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.9662056832073684,Access,True,2.105074,0.0,error,False,0.0
line manager changes oracle changes hello please help changes tried changing few times taking too please help changes add pm thank,1,Rich vocabulary (0.76),21,130,1,6.190476190476191,en,52.57714285714289,0.7619047619047619,0.0,0.0,0.0,0.0,0,0,0.0,0.798678451549998,Miscellaneous,True,2.093341,0.0,error,False,0.0
account hi please credentials,1,Rich vocabulary (1.00),4,29,1,7.25,en,54.72500000000002,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.9773694014173666,Access,True,2.088571,0.0,error,False,0.0
to adapter wednesday november pm adapter dear please display adapter adapter poor usually find broken ones meeting rooms hand cheers,1,Complex text (readability: 25.8); Rich vocabulary (0.85),20,132,1,6.6,en,25.795000000000044,0.85,0.0,0.0,0.0,0.0,0,0,0.0,0.9542444787444826,Hardware,True,2.067417,0.0,error,False,0.0
new purchase po thursday purchase po dear purchased please log installation kind regards administrator,1,Rich vocabulary (0.86),14,102,1,7.285714285714286,en,35.5107142857143,0.8571428571428571,0.0,0.0,0.0,0.0,0,0,0.0,0.9915284058108597,Purchase,True,2.11102,0.0,error,False,0.0
add newly created to the all staff re create hi thanks please also add newly created best regards,1,Rich vocabulary (0.83),18,97,1,5.388888888888889,en,61.665000000000006,0.8333333333333334,0.0,0.0,0.0,0.0,0,0,0.0,0.8408528639098588,Miscellaneous,True,2.084402,0.0,error,False,0.0
leaver mobile phone december kale building friday december leaver mobile phone december kale building hi had mobile subscription plan available mobile number note mailbox receive messages,1,Complex text (readability: 14.5),26,187,1,7.1923076923076925,en,14.498846153846188,0.6538461538461539,0.0,0.0,0.0,0.0,0,0,0.0,0.8807505648728118,Hardware,True,2.111247,0.0,error,False,0.0
paternity leaver form georgian paternity leaver form hello please fill paternity form thank administration officer,1,Complex text (readability: -0.1),15,114,1,7.6,en,-0.14999999999997726,0.6666666666666666,0.0,0.0,0.0,0.0,0,0,0.0,0.981013944236581,HR Support,True,2.074551,0.0,error,False,0.0
public public hi client ne currently working functionality which implies link client made available test environment order test public class communicate link relevant mobile ones therefore has connected thanks leader,1,Complex text (readability: 7.2); Rich vocabulary (0.83),30,216,1,7.2,en,7.185000000000031,0.8333333333333334,0.0,0.0,0.0,0.0,0,0,0.0,0.8971442594544285,Hardware,True,2.09317,0.0,error,False,0.0
client access wednesday november pm client hi please allow pass please assign had chat regarding prior raising thank officer,1,Rich vocabulary (0.89),19,124,1,6.526315789473684,en,36.1605263157895,0.8947368421052632,0.0,0.0,0.0,0.0,0,0,0.0,0.8735446142725756,HR Support,True,2.094722,0.0,error,False,0.0
oracle fusion hi guys sorry holiday has transferred his sheet duties friday transfer included person since then received random transfer withdrawn apart transfer sheet appears times approve same information plus opening daily breakdown empty guidance appreciated thank leader registered under number whose registered old broad street kingdom provide clients each subsidiaries separate entity has liability,1,Complex text (readability: -19.7); Rich vocabulary (0.91),55,405,1,7.363636363636363,en,-19.72818181818178,0.9090909090909091,0.0,0.0,0.0,0.0,0,0,0.0,0.8520502586417104,HR Support,True,2.082165,0.0,error,False,0.0
resolved check why does account gets locked re logged unlock hi locked again please assist unlock also appreciate reason happening thanks,1,Rich vocabulary (0.90),21,137,1,6.523809523809524,en,48.54857142857145,0.9047619047619048,0.0,0.0,0.0,0.0,0,0,0.0,0.9847355963040059,Access,True,2.116346,0.0,error,False,0.0
setup backup for databases friday february status hello please log setup backup databases assign name databases backups listing name rec model type backup simple never model never simple never kind regards senior engineer,1,Low TF-IDF confidence (0.61); Complex text (readability: 1.6),33,221,1,6.696969696969697,en,1.5763636363636522,0.696969696969697,0.0,0.0,0.0,0.0,0,0,0.0,0.6073810469638945,Internal Project,True,2.094944,0.0,error,False,0.0
development team access pm hi please add ad give site old kind regards re thanks moment review training materials thanks again senior software engineer date re hi ask modify right ad add permissions by creating locally starts bit messy needs permissions possible needs write write reading materials then provide level kind regards hey add users review documentation thank sir senior software engineer,1,Low TF-IDF confidence (0.62); Complex text (readability: -4.8); Rich vocabulary (0.74),62,400,1,6.451612903225806,en,-4.827258064516087,0.7419354838709677,0.0,0.0,0.0,0.0,0,0,0.0,0.6193420194693617,HR Support,True,2.11109,0.0,error,False,0.0
printer issue resolved sent thursday printer issue resolved hi let you know had issue with one printers st floor was quickly resolved by yesterday thanks,1,Low TF-IDF confidence (0.56); Rich vocabulary (0.80),25,153,1,6.12,en,52.86800000000002,0.8,0.0,0.0,0.0,0.0,0,0,0.0,0.5584642601581292,Miscellaneous,True,2.096442,0.0,error,False,0.0
new project codes pas management tuesday pm codes hi please attached follows pre opportunity pre opportunity pre opportunity pre opportunity let more information kind regards information confidential legally privileged intended solely addressee opinions expressed mine necessarily represent opinions susceptible interference intended recipient disclosure copying,1,Low TF-IDF confidence (0.73); Complex text (readability: -51.2); Rich vocabulary (0.77),44,362,1,8.227272727272727,en,-51.247727272727275,0.7727272727272727,0.0,0.0,0.0,0.0,0,0,0.0,0.7311124391539903,Internal Project,True,2.096087,0.0,error,False,0.0
event notification ground floor main door open sent wednesday march event notification data event ground floor main door open source cafe details details details,1,Low TF-IDF confidence (0.61),24,161,1,6.708333333333333,en,30.900000000000034,0.5833333333333334,0.0,0.0,0.0,0.0,0,0,0.0,0.6079116753172459,Hardware,True,2.092892,0.0,error,False,0.0
wants to access planning wants planning hi thank accept decline requests,1,Rich vocabulary (0.82),11,72,1,6.545454545454546,en,64.9245454545455,0.8181818181818182,0.0,0.0,0.0,0.0,0,0,0.0,0.8644822598417479,Storage,True,2.096934,0.0,error,False,0.0
oracle timecard error sent wednesday timecard entry error good morning can you please delete record because there must something wrong was able enter task details client after deleted can try enter record for same week,1,Rich vocabulary (0.86),35,218,1,6.228571428571429,en,33.532857142857154,0.8571428571428571,0.0,0.0,0.0,0.0,0,0,0.0,0.9793592281708555,HR Support,True,2.101717,0.0,error,False,0.0
second adapter for second adapter hello going work tomorrow second adapter please advice regards,1,Complex text (readability: 17.4); Rich vocabulary (0.71),14,96,1,6.857142857142857,en,17.382142857142867,0.7142857142857143,0.0,0.0,0.0,0.0,0,0,0.0,0.93258717860662,Hardware,True,2.07465,0.0,error,False,0.0
access to tuesday december pm hello moving repository reviving members follow members even please help add order work thanks design lead,1,Complex text (readability: 24.4); Rich vocabulary (0.95),21,136,1,6.476190476190476,en,24.3771428571429,0.9523809523809523,0.0,0.0,0.0,0.0,0,0,0.0,0.7609844915782645,Access,True,2.086808,0.0,error,False,0.0
wants to access planning wants planning said update profile accept decline requests,1,Rich vocabulary (0.83),12,83,1,6.916666666666667,en,53.655,0.8333333333333334,0.0,0.0,0.0,0.0,0,0,0.0,0.8615728133921096,Storage,True,2.08499,0.0,error,False,0.0
monitor cable tuesday pm monitor cable hi please cable monitor thanks regards,1,Complex text (readability: 25.5),12,77,1,6.416666666666667,en,25.455000000000013,0.6666666666666666,0.0,0.0,0.0,0.0,0,0,0.0,0.9954255906440057,Hardware,True,2.088089,0.0,error,False,0.0
error time card sent july re error card hi added our colleagues assist you matter thanks manager sent monday july error card dear could you please remove card for last week because there some error print screen below enter again thank you regard officer belgrade,1,Rich vocabulary (0.78),45,262,1,5.822222222222222,en,33.320000000000036,0.7777777777777778,0.0,0.0,0.0,0.0,0,0,0.0,0.9517627191327879,HR Support,True,2.053626,0.0,error,False,0.0
transfer request ad tuesday july pm re transfer form hello please find attached filled thank tuesday july transfer form hello please fill transfer form thank administration officer,0,"Default to TF-IDF (simple, confident case)",27,180,1,6.666666666666667,en,35.29666666666668,0.6296296296296297,0.0,0.0,0.0,0.0,0,0,0.0,0.9791982822408271,HR Support,True,2.092756,0.0,error,False,0.0
no access to access hi dear could you please assist with request below thank you best wishes engineer en sent tuesday access message contact administrators have reset password with password can please can you fix problem have used following password reset request request received reset your password if you follow link below you be able personally reset your password default os token password reset request valid for next hours worry you can always ask for password using following link here details your full name message was sent by logo,1,Complex text (readability: -18.5),89,541,1,6.078651685393258,en,-18.479775280898835,0.6292134831460674,0.0,0.0,0.0,0.0,0,0,0.0,0.9544729341792039,Access,True,2.091467,0.0,error,False,0.0
please remove mail address from specific groups wednesday february pm please groups hello please groups since work thanks,1,Low TF-IDF confidence (0.51); Rich vocabulary (0.78),18,121,1,6.722222222222222,en,56.965,0.7777777777777778,0.0,0.0,0.0,0.0,0,0,0.0,0.5059838157501673,Miscellaneous,True,2.114029,0.0,error,False,0.0
referral tool issues referral tool issues hello everyone germ officer you re doing well writing regards referral tool here appears tool still displaying some positions have already closed some positions have appearing platform additionally when going section apply starts location regardless set appears if referrals whatsoever have done leaves unable check status referees or keep track referral processes really appreciate your assistance issue thanks for your help officer bogota,1,Low TF-IDF confidence (0.47); Complex text (readability: -27.5); Rich vocabulary (0.80),69,482,1,6.9855072463768115,en,-27.495652173913015,0.7971014492753623,0.0,0.0,0.0,0.0,0,0,0.0,0.47048616968922746,Hardware,True,2.115462,0.0,error,False,0.0
edit files license request wednesday february pm hi guys program license files installed acrobat architect license activate option hand editing client help thank developer,1,Complex text (readability: 9.8); Rich vocabulary (0.88),24,171,1,7.125,en,9.750000000000057,0.875,0.0,0.0,0.0,0.0,0,0,0.0,0.9775261217169607,Access,True,2.08491,0.0,error,False,0.0
entering time cards entering cards hi guys have since some weeks problems entering cards cannot submit could you check what problem br senior manager frankfurt main frankfurt main,1,Low TF-IDF confidence (0.73); Rich vocabulary (0.79),28,179,1,6.392857142857143,en,48.49357142857144,0.7857142857142857,0.0,0.0,0.0,0.0,0,0,0.0,0.7341415324215609,HR Support,True,2.096077,0.0,error,False,0.0
status monitoring system delays on us server status monitoring delays server delays server monitoring you experience slowness survey taking or app we working get everything stable quickly possible appreciate your while we work towards resolution incident status status,1,Low TF-IDF confidence (0.68); Complex text (readability: -9.8); Rich vocabulary (0.74),38,268,1,7.052631578947368,en,-9.840263157894697,0.7368421052631579,0.0,0.0,0.0,0.0,0,0,0.0,0.6828583014121951,Hardware,True,2.084638,0.0,error,False,0.0
new list work for friday july work hi please create work also please add thank officer floor blvd district,1,Rich vocabulary (0.84),19,106,1,5.578947368421052,en,62.87631578947371,0.8421052631578947,0.0,0.0,0.0,0.0,0,0,0.0,0.8141924156371649,Miscellaneous,True,2.10215,0.0,error,False,0.0
assign another card to july pm card dear colleagues please assign card mentioned thank best regards tuesday july pm card hello please activate card starting july let made these changes kind regards analyst ext hub,1,Rich vocabulary (0.71),35,213,1,6.085714285714285,en,35.95000000000002,0.7142857142857143,0.0,0.0,0.0,0.0,0,0,0.0,0.975181395528572,Access,True,2.11074,0.0,error,False,0.0
no space on drive deferred by user for thursday sent thursday february space drive hi have partitions laptop en drive drive sizes drives drive data continually used up every having regular reboot laptop daily basis free up space machine run currently remote training course can you please look resolve thing monday morning regards infrastructure manager upcoming leave training th rd february,1,Complex text (readability: -3.5); Rich vocabulary (0.82),61,392,1,6.426229508196721,en,-3.476721311475387,0.819672131147541,0.0,0.0,0.0,0.0,0,0,0.0,0.8403314248347067,Hardware,True,2.088652,0.0,error,False,0.0
issues with machine server room sent friday re problem hi everyone apologize for serbian thought went our anyway problem with machine our server room we started we could properly every virtual machine could be pinged thus we could use any connect environments machine kind regards,1,Complex text (readability: 12.6); Rich vocabulary (0.73),45,280,1,6.222222222222222,en,12.640000000000043,0.7333333333333333,0.0,0.0,0.0,0.0,0,0,0.0,0.9759977216327949,Hardware,True,2.116332,0.0,error,False,0.0
christmas party project codes july pm christmas party codes hi please pm party christmas party thanks accounts receivable lead july pm re christmas party codes hello please pm party christmas party thank blvd floor district july pm christmas party codes good afternoon writing regards codes by location christmas party agreement commercial codes pm please each code appropriate person approve logged number name entity name entity code type unit unit code subtype party christmas party blank indirect party christmas party blank indirect party colombia christmas party blank indirect party germany christmas party blank indirect party christmas party blank indirect party christmas party blank indirect party christmas party blank indirect party macedonia christmas party blank indirect party christmas party blank indirect party christmas party blank indirect thanks accounts receivable lead,1,Low TF-IDF confidence (0.75); Long text (128 words); Complex text (readability: -87.0),128,892,1,6.96875,en,-86.99749999999997,0.3359375,0.0,0.0,0.0,0.0,0,0,0.0,0.746428858196708,Internal Project,True,2.110933,0.0,error,False,0.0
