Document,router_label,reason,word_count,char_count,sentence_count,avg_word_length,language,readability,vocabulary_richness,special_char_ratio,number_ratio,punctuation_density,capital_ratio,has_email,has_phone,proper_noun_ratio,tfidf_confidence,tfidf_prediction,tfidf_success,tfidf_latency,transformer_confidence,transformer_prediction,transformer_success,transformer_latency
save oracle error save error hello get attached error when try save submit for last week december could you please investigate or advise issue thank you,1,Rich vocabulary (0.81),26,152,1,5.846153846153846,en,47.037307692307735,0.8076923076923077,0.0,0.0,0.0,0.0,0,0,0.0,0.9904284051328576,HR Support,True,0.010232,0.9987409710884094,HR Support,True,0.049718
request to create a new set of users for project create users hi please log tickets requests bellow thank much best wishes engineer thursday pm create users hi please create by users user rights comments record issues cannot other issues logged by other users record issues cannot other issues logged by other users record issues cannot other issues logged by other users record issues cannot other issues logged by other users record issues cannot other issues logged by other users issues logged by questions please let regards head testing hi please create by users user rights comments record issues cannot other issues logged by other users record issues cannot other issues logged by other users record issues cannot other issues logged by other users record issues cannot other issues logged by other users issues logged by questions please let regards head testing hi please create by users user rights comments record issues cannot other issues logged by other users record issues cannot other issues logged by other users record issues cannot other issues logged by other users record issues cannot other issues logged by other users record issues cannot other issues logged by other users record issues cannot other issues logged by other users issues logged by questions please let regards head testing,1,Long text (213 words); Complex text (readability: -151.6),213,1314,1,6.169014084507042,en,-151.55154929577463,0.17370892018779344,0.0,0.0,0.0,0.0,0,0,0.0,0.9352371650352781,Access,True,0.010914,0.9913049936294556,Access,True,0.101479
visual studio license expired sent tuesday vs license expired hello visual studio license expired need be renewed order work current thank you developer en sent tuesday re visual studio license expired hello please be informed visual studio subscription assigned you activate subscription please create personal with same name your work address activate visual studio tool please go settings sign with your personal please kindly let know if further assistance needed best regards analyst,1,Complex text (readability: -26.0),73,488,1,6.684931506849315,en,-26.029863013698616,0.6164383561643836,0.0,0.0,0.0,0.0,0,0,0.0,0.9776303473410213,Access,True,0.010457,0.9989006519317627,Access,True,0.078465
investigation of report difference pm imports finished hello please log tickets imports investigation report difference kind regards application developer pm re imports finished hello currently investigate by difference reports by imports comeback updates kind regards application developer re imports finished thanks generally looks few exceptions please advise took extracts regarding days issue highlighted friday regarding submitted by employees observation these report compare report utilization posted by these guys seems consistent periods think regards imports finished imports kind regards application developer,1,Low TF-IDF confidence (0.51); Complex text (readability: -60.5),80,621,1,7.7625,en,-60.484999999999985,0.5875,0.0,0.0,0.0,0.0,0,0,0.0,0.5060953439096596,Hardware,True,0.017929,0.6954922676086426,Hardware,True,0.10805
am academy wednesday pm re academy hi thank sorry late tuesday december academy hello apologize getting back late order make understand please bellow shared mailbox added additional mailbox under personal mailbox come separate mailbox users added clients which come personal mailbox users owners kindly let which two also note lists accessed inside by default please also let allow members mails looking forward hearing thank best regards analyst ext hub thursday december pm academy hi please create academy mailing contain engineering anyone subscribe possible thank head,1,Complex text (readability: -43.7); Rich vocabulary (0.73),85,573,1,6.741176470588235,en,-43.663529411764685,0.7294117647058823,0.0,0.0,0.0,0.0,0,0,0.0,0.8602712075787107,Storage,True,0.008003,0.9910010695457458,Storage,True,0.091765
second monitor turns black video signal is lost few days ago changed desktop with laptop had desktop monitors one them remained second screen for laptop but seems work fine while working second monitor turns black turn off also message displayed for few seconds if video signal lost monitor connected laptop via cable,1,Complex text (readability: 15.8); Rich vocabulary (0.73),52,317,1,6.096153846153846,en,15.766538461538488,0.7307692307692307,0.0,0.0,0.0,0.0,0,0,0.0,0.9918217820555162,Hardware,True,0.007807,0.9979208111763,Hardware,True,0.062738
replace cable replace cable hello please open ticket assign she noticed issues with image quality her monitor after replacing cable image quality returned normal thank you engineer ext en,1,Complex text (readability: 17.0); Rich vocabulary (0.83),29,187,1,6.448275862068965,en,16.951724137931052,0.8275862068965517,0.0,0.0,0.0,0.0,0,0,0.0,0.9461863739504975,Hardware,True,0.007958,0.9972299933433533,Hardware,True,0.049841
oracle error sent wednesday error pot status error sa print screen manager en,1,Unsupported language (nl); Rich vocabulary (0.85),13,77,1,5.923076923076923,nl,50.470769230769264,0.8461538461538461,0.0,0.0,0.0,0.0,0,0,0.0,0.9608161511248954,HR Support,True,0.007883,0.9983307719230652,HR Support,True,0.039003
connection issues with servers sent tuesday february connection issues with servers dear trying connect following servers but with success server works fine located could you have look if you please other colleagues also encounter problem thanks engineer,1,Complex text (readability: 18.4); Rich vocabulary (0.81),37,254,1,6.864864864864865,en,18.37189189189189,0.8108108108108109,0.0,0.0,0.0,0.0,0,0,0.0,0.9659876046406994,Hardware,True,0.016615,0.9947276711463928,Hardware,True,0.05508
critical alert sent saturday july critical alert following alert occurred status active description tape failed recovery hardware cannot be completed could find valid recovery point disk,1,Low TF-IDF confidence (0.45); Complex text (readability: 11.2); Rich vocabulary (0.85),26,186,1,7.153846153846154,en,11.245000000000033,0.8461538461538461,0.0,0.0,0.0,0.0,0,0,0.0,0.451751082861812,Hardware,True,0.007775,0.9409571886062622,Hardware,True,0.042827
oracle approvals sent monday approvals hi currently assigned line manager but unable submitted for approval have confirmation seen them being sent her for approval can you please investigate let know if additional details needed note attached screen capture latest actions required none relating th week need approve best regards senior tester master,1,Complex text (readability: -5.4); Rich vocabulary (0.92),52,350,1,6.730769230769231,en,-5.383461538461518,0.9230769230769231,0.0,0.0,0.0,0.0,0,0,0.0,0.9706196797265207,Miscellaneous,True,0.007824,0.9979154467582703,Miscellaneous,True,0.071272
hr upgrade sent thursday july upgrade hello could you please open ticket upgrade tool version best regards engineer managed en information confidential be legally privileged intended solely for addressee any opinions expressed mine necessarily represent opinions,1,Complex text (readability: -6.0); Rich vocabulary (0.92),36,262,1,7.277777777777778,en,-5.954999999999984,0.9166666666666666,0.0,0.0,0.0,0.0,0,0,0.0,0.8752002713208322,Administrative rights,True,0.007542,0.9925071597099304,Administrative rights,True,0.068183
downtime notification form tuesday march pm downtime form hi please communication per form possible please communication per schedule today thursday hrs thanks kind regards officer,1,Low TF-IDF confidence (0.63); Complex text (readability: 15.6); Rich vocabulary (0.76),25,180,1,7.2,en,15.644000000000034,0.76,0.0,0.0,0.0,0.0,0,0,0.0,0.6324246155127067,Hardware,True,0.007878,0.9875670671463013,Hardware,True,0.050786
to project tudor hi please mirroring resources thank application discipline lead,1,Low TF-IDF confidence (0.56); Complex text (readability: 26.5); Rich vocabulary (1.00); Transformer more confident (0.69 vs 0.56),11,80,1,7.2727272727272725,en,26.470000000000027,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.5633545251115352,Internal Project,True,0.009236,0.6948468685150146,HR Support,True,0.089601
leavers service now please close accounts tower,1,Rich vocabulary (1.00),7,47,1,6.714285714285714,en,78.87285714285717,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.7730014017392446,HR Support,True,0.007931,0.9862132668495178,HR Support,True,0.032697
for on mobile possible tuesday pm mobile possible hi possible mobile phone available app enable join calls via phone re thank program,1,Rich vocabulary (0.77),22,133,1,6.045454545454546,fr,30.686818181818182,0.7727272727272727,0.0,0.0,0.0,0.0,0,0,0.0,0.9912672509876993,Hardware,True,0.010162,0.9984093308448792,Hardware,True,0.043102
owner pm owner hello ask responsible section thanks kind regards mobility officer,1,Complex text (readability: 11.4); Rich vocabulary (0.92),12,81,1,6.75,en,11.355000000000018,0.9166666666666666,0.0,0.0,0.0,0.0,0,0,0.0,0.8936039751910331,Miscellaneous,True,0.010239,0.9972781538963318,Miscellaneous,True,0.040654
hosting code hosting code hi regarding source control hosting how much take repository cost how much thanks regards,1,Low TF-IDF confidence (0.60); Rich vocabulary (0.72),18,115,1,6.388888888888889,en,52.265000000000015,0.7222222222222222,0.0,0.0,0.0,0.0,0,0,0.0,0.5973443487940128,Access,True,0.009513,0.8150465488433838,Access,True,0.039603
oracle sent tuesday october hi sent be approved by today when she tried access them were blank could you please check what wrong thank you communication specialist,1,Low TF-IDF confidence (0.51); Rich vocabulary (0.93); Transformer more confident (0.62 vs 0.51),27,163,1,6.037037037037037,en,50.96333333333334,0.9259259259259259,0.0,0.0,0.0,0.0,0,0,0.0,0.5055545887326666,Hardware,True,0.00998,0.618109941482544,HR Support,True,0.050249
new starter date hello please fill starter form hopefully he his activity st thanks,1,Rich vocabulary (0.93),14,83,1,5.928571428571429,en,59.68214285714288,0.9285714285714286,0.0,0.0,0.0,0.0,0,0,0.0,0.9870074798085234,HR Support,True,0.016222,0.9987866282463074,HR Support,True,0.108434
opportunity pending approval tuesday pm opportunity pending hi please opportunity pending fully approved thank best regards programme portfolio officer,1,Complex text (readability: -21.7); Rich vocabulary (0.79),19,151,1,7.947368421052632,en,-21.7236842105263,0.7894736842105263,0.0,0.0,0.0,0.0,0,0,0.0,0.9575401572499738,Miscellaneous,True,0.010388,0.9978571534156799,Miscellaneous,True,0.045942
please check tv from meeting room tuesday pm please tv meeting room dear sir madam kindly tv room subject checked thank phone,1,Rich vocabulary (0.73),22,125,1,5.681818181818182,en,61.45045454545455,0.7272727272727273,0.0,0.0,0.0,0.0,0,0,0.0,0.9900970089568742,Hardware,True,0.008456,0.9984539747238159,Hardware,True,0.047741
access to confluence pm hello dears please view confluence referenced thank,1,Rich vocabulary (0.91),11,75,1,6.818181818181818,en,41.8518181818182,0.9090909090909091,0.0,0.0,0.0,0.0,0,0,0.0,0.9926021890239516,Access,True,0.007646,0.9989001750946045,Access,True,0.041067
faulty notifications flow requested item warning for faulty flow requested item warning hello kindly amend reach thanks leader mobile wednesday december pm requested item warning close breaching please advised close breaching reference number summary script extract site files priority resolution target date assigned engineer please,1,Complex text (readability: -9.9); Rich vocabulary (0.76),45,333,1,7.4,en,-9.919999999999959,0.7555555555555555,0.0,0.0,0.0,0.0,0,0,0.0,0.944744597174034,Miscellaneous,True,0.010516,0.9965531826019287,Miscellaneous,True,0.070675
new purchase po wednesday july pm purchase po dear purchased has please log allocation please take consideration mandatory receipts section order receive item ordered how video please explorer kind regards administrator,1,Complex text (readability: 6.2); Rich vocabulary (0.87),31,219,1,7.064516129032258,en,6.170000000000016,0.8709677419354839,0.0,0.0,0.0,0.0,0,0,0.0,0.987227160080532,Purchase,True,0.008071,0.9985916018486023,Purchase,True,0.102066
access to ops wireless network wireless hello please provide wireless allows remote client allow haven needed quite ad radius authentication work thanks head infrastructure,1,Complex text (readability: 20.3); Rich vocabulary (0.92),24,172,1,7.166666666666667,en,20.325000000000017,0.9166666666666666,0.0,0.0,0.0,0.0,0,0,0.0,0.8726522243620373,Hardware,True,0.008173,0.8967243432998657,Hardware,True,0.038011
wants to access resources write access friday march pm wants resources please write file justification update file thanks accept decline,1,Rich vocabulary (0.75),20,136,1,6.8,en,38.48500000000004,0.75,0.0,0.0,0.0,0.0,0,0,0.0,0.9652169786035163,Storage,True,0.008149,0.9970732927322388,Storage,True,0.040512
please provide access to wednesday february pm please provide hi please give thank,1,Rich vocabulary (0.77),13,82,1,6.3076923076923075,en,56.97846153846157,0.7692307692307693,0.0,0.0,0.0,0.0,0,0,0.0,0.963403419664932,HR Support,True,0.007957,0.9984999895095825,HR Support,True,0.033982
connection issues on the network with the assigned and address connection issues with assigned address hi facing connection issues number en tried changing cable switch with working ones works for colleagues machine still luck problem must be with address if change works can you please assist further thank you,1,Complex text (readability: 29.3); Rich vocabulary (0.73),49,311,1,6.346938775510204,en,29.336734693877588,0.7346938775510204,0.0,0.0,0.0,0.0,0,0,0.0,0.9519177904897695,Hardware,True,0.007968,0.9977834820747375,Hardware,True,0.049087
access to hosting and net friday february pm hosting hi guys please provide hosting thank application engineer,1,Low TF-IDF confidence (0.61); Rich vocabulary (0.88),17,110,1,6.470588235294118,en,30.332941176470626,0.8823529411764706,0.0,0.0,0.0,0.0,0,0,0.0,0.6115860411762333,HR Support,True,0.008132,0.9981719255447388,HR Support,True,0.042757
add to approval flow for intra tuesday pm flow hi please add intra code flow thank,1,Rich vocabulary (0.75),16,82,1,5.125,en,74.27000000000001,0.75,0.0,0.0,0.0,0.0,0,0,0.0,0.9686199712617182,Miscellaneous,True,0.016559,0.9974683523178101,Miscellaneous,True,0.11801
laptop open sent tuesday february laptop open hello please log ticket for below request since morning cannot open laptop even if plugged seem be charging can someone please help with thanks,1,Rich vocabulary (0.84),31,189,1,6.096774193548387,en,38.91838709677421,0.8387096774193549,0.0,0.0,0.0,0.0,0,0,0.0,0.9542737105549653,Hardware,True,0.008297,0.9982182383537292,Hardware,True,0.068475
lost badge lost badge hello please disable badge lost assign one best regards,0,"Default to TF-IDF (simple, confident case)",13,77,1,5.923076923076923,en,76.50153846153849,0.6923076923076923,0.0,0.0,0.0,0.0,0,0,0.0,0.944546063255849,Access,True,0.008271,0.9989774227142334,Access,True,0.044606
project access hi please help please thank tuesday december pm hi please urgently give roles same ones thanks,1,Low TF-IDF confidence (0.45); Rich vocabulary (0.83),18,109,1,6.055555555555555,en,66.36500000000001,0.8333333333333334,0.0,0.0,0.0,0.0,0,0,0.0,0.44647101148102897,HR Support,True,0.008522,0.9884784817695618,HR Support,True,0.048179
git repository for com project re repository client git repository name required type role leader role best regards test consultant mob zone tuesday re repository hi please provide completed form order proceed find thanks analyst ext git repository hi please create git repository best regards test consultant mob zone,1,Complex text (readability: -3.5),49,318,1,6.489795918367347,en,-3.467346938775478,0.6326530612244898,0.0,0.0,0.0,0.0,0,0,0.0,0.9864203351183699,Access,True,0.009044,0.9990504384040833,Access,True,0.067474
git account november pm git hi please create named git ad him migration git out code orchestration let credentials kind regards technical consultant,1,Rich vocabulary (0.87),23,148,1,6.434782608695652,en,36.35956521739132,0.8695652173913043,0.0,0.0,0.0,0.0,0,0,0.0,0.9883696153880306,Access,True,0.007882,0.998713493347168,Access,True,0.09522
documentation documentation hi documentation regards order help complete made please provide thanks regards north,1,Low TF-IDF confidence (0.47); Complex text (readability: 5.3); Rich vocabulary (0.79),14,113,1,8.071428571428571,en,5.296428571428578,0.7857142857142857,0.0,0.0,0.0,0.0,0,0,0.0,0.4681381771519642,Storage,True,0.007906,0.959983766078949,Storage,True,0.056033
failed sent friday november failed dear external networks via forefront failing cannot notebook either even being potentially locked or disabled worst case scenario was hijacked please investigate advise kind regards,1,Complex text (readability: 12.8); Rich vocabulary (0.97),30,216,1,7.2,en,12.825000000000017,0.9666666666666667,0.0,0.0,0.0,0.0,0,0,0.0,0.8249086371809031,Hardware,True,0.008369,0.5168567895889282,Access,True,0.0593
access card tuesday february pm card si ca card,1,Unsupported language (ca); Rich vocabulary (0.78),9,47,1,5.222222222222222,ca,56.70000000000002,0.7777777777777778,0.0,0.0,0.0,0.0,0,0,0.0,0.9901492082152705,Access,True,0.008179,0.9986534118652344,Access,True,0.033242
access issues new folders sent friday re access issues folders hi have access you correct after almost weeks being able work with file explorer best regards officer en registered st floor registration vat value sent friday re access issues folders hello please be informed our was changed one we checked you have permissions best regards engineer sent monday december access issues folders hi cannot access following folders using file explorer get below error accounts libraries accounts libraries accounts libraries can you please help with issue best regards officer en registered st floor registration vat value,1,Low TF-IDF confidence (0.66); Complex text (readability: -37.4); Transformer more confident (0.88 vs 0.66),95,615,1,6.473684210526316,en,-37.417368421052615,0.5789473684210527,0.0,0.0,0.0,0.0,0,0,0.0,0.6563137254824389,Hardware,True,0.008082,0.8843668699264526,Storage,True,0.089755
confluence access july pm confluence hi link confluence fin title thank,1,Rich vocabulary (0.82),11,71,1,6.454545454545454,en,34.160909090909115,0.8181818181818182,0.0,0.0,0.0,0.0,0,0,0.0,0.9906703820764851,Access,True,0.009761,0.9990009665489197,Access,True,0.059964
issues priority issues multiple incidents logging request hi please log individual incident non per below spreadsheet please also mention each ticket summary corresponding priority above spreadsheet teams know ticket handle after successfully logging tickets please fill corresponding incident number aforementioned spreadsheet thanks kind regards officer,1,Complex text (readability: -23.1); Rich vocabulary (0.78),45,355,1,7.888888888888889,en,-23.079999999999956,0.7777777777777778,0.0,0.0,0.0,0.0,0,0,0.0,0.9179899972082174,Miscellaneous,True,0.016172,0.9980371594429016,Miscellaneous,True,0.07838
dial out issue incident raise hello dear please log incident assign able dial out using slough using his desktop client thank you for your help kind regards infrastructure manager ext,1,Rich vocabulary (0.87),30,183,1,6.1,en,35.38500000000002,0.8666666666666667,0.0,0.0,0.0,0.0,0,0,0.0,0.8192826620047974,Hardware,True,0.010263,0.9725899696350098,Hardware,True,0.061789
service now user account user,1,Rich vocabulary (0.80),5,29,1,5.8,en,49.48000000000002,0.8,0.0,0.0,0.0,0.0,0,0,0.0,0.993295741807047,Access,True,0.01208,0.9987356066703796,Access,True,0.02785
access wednesday march hi please give add her member git repository best regards architect,1,Rich vocabulary (1.00),14,90,1,6.428571428571429,en,47.59642857142859,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.9777607177133427,Access,True,0.009841,0.999025821685791,Access,True,0.050272
line manager changes oracle changes hello please help changes tried changing few times taking too please help changes add pm thank,1,Rich vocabulary (0.76),21,130,1,6.190476190476191,en,52.57714285714289,0.7619047619047619,0.0,0.0,0.0,0.0,0,0,0.0,0.9681051404920501,Miscellaneous,True,0.007723,0.9982213377952576,Miscellaneous,True,0.044804
account hi please credentials,1,Rich vocabulary (1.00),4,29,1,7.25,en,54.72500000000002,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.9843906778133652,Access,True,0.015744,0.997677743434906,Access,True,0.059012
to adapter wednesday november pm adapter dear please display adapter adapter poor usually find broken ones meeting rooms hand cheers,1,Complex text (readability: 25.8); Rich vocabulary (0.85),20,132,1,6.6,en,25.795000000000044,0.85,0.0,0.0,0.0,0.0,0,0,0.0,0.9759908540835773,Hardware,True,0.008583,0.9983119964599609,Hardware,True,0.038845
new purchase po thursday purchase po dear purchased please log installation kind regards administrator,1,Rich vocabulary (0.86),14,102,1,7.285714285714286,en,35.5107142857143,0.8571428571428571,0.0,0.0,0.0,0.0,0,0,0.0,0.9898488529261303,Purchase,True,0.008194,0.9985052347183228,Purchase,True,0.040787
add newly created to the all staff re create hi thanks please also add newly created best regards,1,Rich vocabulary (0.83),18,97,1,5.388888888888889,en,61.665000000000006,0.8333333333333334,0.0,0.0,0.0,0.0,0,0,0.0,0.8481017798476603,Miscellaneous,True,0.007896,0.993176281452179,Miscellaneous,True,0.041863
leaver mobile phone december kale building friday december leaver mobile phone december kale building hi had mobile subscription plan available mobile number note mailbox receive messages,1,Complex text (readability: 14.5),26,187,1,7.1923076923076925,en,14.498846153846188,0.6538461538461539,0.0,0.0,0.0,0.0,0,0,0.0,0.9222968048923228,Hardware,True,0.010227,0.996068000793457,Hardware,True,0.046304
paternity leaver form georgian paternity leaver form hello please fill paternity form thank administration officer,1,Complex text (readability: -0.1),15,114,1,7.6,en,-0.14999999999997726,0.6666666666666666,0.0,0.0,0.0,0.0,0,0,0.0,0.9795855352363881,HR Support,True,0.008495,0.9983330368995667,HR Support,True,0.041352
public public hi client ne currently working functionality which implies link client made available test environment order test public class communicate link relevant mobile ones therefore has connected thanks leader,1,Complex text (readability: 7.2); Rich vocabulary (0.83),30,216,1,7.2,en,7.185000000000031,0.8333333333333334,0.0,0.0,0.0,0.0,0,0,0.0,0.9277615093473205,Hardware,True,0.016805,0.9955052137374878,Hardware,True,0.111014
client access wednesday november pm client hi please allow pass please assign had chat regarding prior raising thank officer,1,Rich vocabulary (0.89),19,124,1,6.526315789473684,en,36.1605263157895,0.8947368421052632,0.0,0.0,0.0,0.0,0,0,0.0,0.8255747717321931,HR Support,True,0.00867,0.9621177911758423,HR Support,True,0.049575
oracle fusion hi guys sorry holiday has transferred his sheet duties friday transfer included person since then received random transfer withdrawn apart transfer sheet appears times approve same information plus opening daily breakdown empty guidance appreciated thank leader registered under number whose registered old broad street kingdom provide clients each subsidiaries separate entity has liability,1,Complex text (readability: -19.7); Rich vocabulary (0.91),55,405,1,7.363636363636363,en,-19.72818181818178,0.9090909090909091,0.0,0.0,0.0,0.0,0,0,0.0,0.8146641383788866,HR Support,True,0.00865,0.9962638020515442,HR Support,True,0.072927
resolved check why does account gets locked re logged unlock hi locked again please assist unlock also appreciate reason happening thanks,1,Rich vocabulary (0.90),21,137,1,6.523809523809524,en,48.54857142857145,0.9047619047619048,0.0,0.0,0.0,0.0,0,0,0.0,0.984776050327168,Access,True,0.007776,0.997357189655304,Access,True,0.061059
setup backup for databases friday february status hello please log setup backup databases assign name databases backups listing name rec model type backup simple never model never simple never kind regards senior engineer,1,Low TF-IDF confidence (0.51); Complex text (readability: 1.6),33,221,1,6.696969696969697,en,1.5763636363636522,0.696969696969697,0.0,0.0,0.0,0.0,0,0,0.0,0.5057681700695194,Internal Project,True,0.007754,0.8917029500007629,Internal Project,True,0.062215
development team access pm hi please add ad give site old kind regards re thanks moment review training materials thanks again senior software engineer date re hi ask modify right ad add permissions by creating locally starts bit messy needs permissions possible needs write write reading materials then provide level kind regards hey add users review documentation thank sir senior software engineer,1,Low TF-IDF confidence (0.30); Complex text (readability: -4.8); Rich vocabulary (0.74),62,400,1,6.451612903225806,en,-4.827258064516087,0.7419354838709677,0.0,0.0,0.0,0.0,0,0,0.0,0.3002348392148159,Access,True,0.01643,0.3939332067966461,Miscellaneous,True,0.155748
printer issue resolved sent thursday printer issue resolved hi let you know had issue with one printers st floor was quickly resolved by yesterday thanks,1,Low TF-IDF confidence (0.57); Rich vocabulary (0.80),25,153,1,6.12,en,52.86800000000002,0.8,0.0,0.0,0.0,0.0,0,0,0.0,0.5742331582439237,Miscellaneous,True,0.009934,0.5943285822868347,Hardware,True,0.04665
new project codes pas management tuesday pm codes hi please attached follows pre opportunity pre opportunity pre opportunity pre opportunity let more information kind regards information confidential legally privileged intended solely addressee opinions expressed mine necessarily represent opinions susceptible interference intended recipient disclosure copying,1,Complex text (readability: -51.2); Rich vocabulary (0.77),44,362,1,8.227272727272727,en,-51.247727272727275,0.7727272727272727,0.0,0.0,0.0,0.0,0,0,0.0,0.8563342749255535,Internal Project,True,0.010381,0.9967367053031921,Internal Project,True,0.068686
event notification ground floor main door open sent wednesday march event notification data event ground floor main door open source cafe details details details,1,Low TF-IDF confidence (0.74),24,161,1,6.708333333333333,en,30.900000000000034,0.5833333333333334,0.0,0.0,0.0,0.0,0,0,0.0,0.7381843361099316,Hardware,True,0.010464,0.9060567617416382,Hardware,True,0.053525
wants to access planning wants planning hi thank accept decline requests,1,Rich vocabulary (0.82),11,72,1,6.545454545454546,en,64.9245454545455,0.8181818181818182,0.0,0.0,0.0,0.0,0,0,0.0,0.9689401022945882,Storage,True,0.010262,0.9969508647918701,Storage,True,0.033028
oracle timecard error sent wednesday timecard entry error good morning can you please delete record because there must something wrong was able enter task details client after deleted can try enter record for same week,1,Rich vocabulary (0.86),35,218,1,6.228571428571429,en,33.532857142857154,0.8571428571428571,0.0,0.0,0.0,0.0,0,0,0.0,0.9936531782806354,HR Support,True,0.010056,0.9986825585365295,HR Support,True,0.112012
second adapter for second adapter hello going work tomorrow second adapter please advice regards,1,Complex text (readability: 17.4); Rich vocabulary (0.71),14,96,1,6.857142857142857,en,17.382142857142867,0.7142857142857143,0.0,0.0,0.0,0.0,0,0,0.0,0.9506970242112225,Hardware,True,0.010778,0.998175859451294,Hardware,True,0.041749
access to tuesday december pm hello moving repository reviving members follow members even please help add order work thanks design lead,1,Complex text (readability: 24.4); Rich vocabulary (0.95),21,136,1,6.476190476190476,en,24.3771428571429,0.9523809523809523,0.0,0.0,0.0,0.0,0,0,0.0,0.8606184989315269,Access,True,0.008118,0.9849958419799805,Access,True,0.054254
wants to access planning wants planning said update profile accept decline requests,1,Rich vocabulary (0.83),12,83,1,6.916666666666667,en,53.655,0.8333333333333334,0.0,0.0,0.0,0.0,0,0,0.0,0.9613721793950827,Storage,True,0.007952,0.9969313144683838,Storage,True,0.035766
monitor cable tuesday pm monitor cable hi please cable monitor thanks regards,1,Complex text (readability: 25.5),12,77,1,6.416666666666667,en,25.455000000000013,0.6666666666666666,0.0,0.0,0.0,0.0,0,0,0.0,0.9949335174421516,Hardware,True,0.008059,0.9987857937812805,Hardware,True,0.039016
error time card sent july re error card hi added our colleagues assist you matter thanks manager sent monday july error card dear could you please remove card for last week because there some error print screen below enter again thank you regard officer belgrade,1,Rich vocabulary (0.78),45,262,1,5.822222222222222,en,33.320000000000036,0.7777777777777778,0.0,0.0,0.0,0.0,0,0,0.0,0.9612187182278349,HR Support,True,0.007762,0.9981167316436768,HR Support,True,0.052949
transfer request ad tuesday july pm re transfer form hello please find attached filled thank tuesday july transfer form hello please fill transfer form thank administration officer,0,"Default to TF-IDF (simple, confident case)",27,180,1,6.666666666666667,en,35.29666666666668,0.6296296296296297,0.0,0.0,0.0,0.0,0,0,0.0,0.9760765925853196,HR Support,True,0.017201,0.9985914826393127,HR Support,True,0.047168
no access to access hi dear could you please assist with request below thank you best wishes engineer en sent tuesday access message contact administrators have reset password with password can please can you fix problem have used following password reset request request received reset your password if you follow link below you be able personally reset your password default os token password reset request valid for next hours worry you can always ask for password using following link here details your full name message was sent by logo,1,Complex text (readability: -18.5),89,541,1,6.078651685393258,en,-18.479775280898835,0.6292134831460674,0.0,0.0,0.0,0.0,0,0,0.0,0.8442310680271767,Access,True,0.008123,0.9774037599563599,Access,True,0.087243
please remove mail address from specific groups wednesday february pm please groups hello please groups since work thanks,1,Rich vocabulary (0.78),18,121,1,6.722222222222222,en,56.965,0.7777777777777778,0.0,0.0,0.0,0.0,0,0,0.0,0.9521082841304699,Miscellaneous,True,0.007928,0.9982428550720215,Miscellaneous,True,0.045951
referral tool issues referral tool issues hello everyone germ officer you re doing well writing regards referral tool here appears tool still displaying some positions have already closed some positions have appearing platform additionally when going section apply starts location regardless set appears if referrals whatsoever have done leaves unable check status referees or keep track referral processes really appreciate your assistance issue thanks for your help officer bogota,1,Low TF-IDF confidence (0.62); Complex text (readability: -27.5); Rich vocabulary (0.80); Transformer more confident (0.83 vs 0.62),69,482,1,6.9855072463768115,en,-27.495652173913015,0.7971014492753623,0.0,0.0,0.0,0.0,0,0,0.0,0.6221757519671042,Administrative rights,True,0.007997,0.8275848031044006,Hardware,True,0.082866
edit files license request wednesday february pm hi guys program license files installed acrobat architect license activate option hand editing client help thank developer,1,Complex text (readability: 9.8); Rich vocabulary (0.88),24,171,1,7.125,en,9.750000000000057,0.875,0.0,0.0,0.0,0.0,0,0,0.0,0.9442103121932351,Access,True,0.008174,0.9983221888542175,Access,True,0.045177
entering time cards entering cards hi guys have since some weeks problems entering cards cannot submit could you check what problem br senior manager frankfurt main frankfurt main,1,Rich vocabulary (0.79),28,179,1,6.392857142857143,en,48.49357142857144,0.7857142857142857,0.0,0.0,0.0,0.0,0,0,0.0,0.8503438235802305,HR Support,True,0.009966,0.9981198906898499,HR Support,True,0.092854
status monitoring system delays on us server status monitoring delays server delays server monitoring you experience slowness survey taking or app we working get everything stable quickly possible appreciate your while we work towards resolution incident status status,1,Low TF-IDF confidence (0.37); Complex text (readability: -9.8); Rich vocabulary (0.74); Transformer more confident (0.93 vs 0.37),38,268,1,7.052631578947368,en,-9.840263157894697,0.7368421052631579,0.0,0.0,0.0,0.0,0,0,0.0,0.3680654202710411,Miscellaneous,True,0.008214,0.9267644882202148,Hardware,True,0.043076
new list work for friday july work hi please create work also please add thank officer floor blvd district,1,Rich vocabulary (0.84),19,106,1,5.578947368421052,en,62.87631578947371,0.8421052631578947,0.0,0.0,0.0,0.0,0,0,0.0,0.8502129166979617,Miscellaneous,True,0.008218,0.9771201610565186,Miscellaneous,True,0.036885
assign another card to july pm card dear colleagues please assign card mentioned thank best regards tuesday july pm card hello please activate card starting july let made these changes kind regards analyst ext hub,1,Rich vocabulary (0.71),35,213,1,6.085714285714285,en,35.95000000000002,0.7142857142857143,0.0,0.0,0.0,0.0,0,0,0.0,0.957611515304747,Access,True,0.007773,0.9987414479255676,Access,True,0.043348
